Item_name,Item_code,Outlet,Outlet_place,Outlet_type,Month,Year,Units,Katalog
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PITOMAÈA,Srednji supermarket,3,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PITOMAÈA,Srednji supermarket,3,2019,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PITOMAÈA,Srednji supermarket,4,2017,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PITOMAÈA,Srednji supermarket,4,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PITOMAÈA,Srednji supermarket,5,2017,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PITOMAÈA,Srednji supermarket,5,2018,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PITOMAÈA,Srednji supermarket,6,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PITOMAÈA,Srednji supermarket,6,2018,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PITOMAÈA,Srednji supermarket,7,2017,7643,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PITOMAÈA,Srednji supermarket,7,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PITOMAÈA,Srednji supermarket,8,2017,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PITOMAÈA,Srednji supermarket,8,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PITOMAÈA,Srednji supermarket,9,2017,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PITOMAÈA,Srednji supermarket,9,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PITOMAÈA,Srednji supermarket,10,2017,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PITOMAÈA,Srednji supermarket,10,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PITOMAÈA,Srednji supermarket,11,2017,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PITOMAÈA,Srednji supermarket,11,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PITOMAÈA,Srednji supermarket,12,2017,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PITOMAÈA,Srednji supermarket,12,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,1,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,1,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,1,2019,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,2,2017,42357,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,2,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,2,2019,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,3,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,3,2018,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,3,2019,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,4,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,4,2018,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,5,2017,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,5,2018,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,6,2017,57325,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,6,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,7,2017,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,7,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,8,2017,57325,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,8,2018,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,9,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,9,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,10,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,10,2018,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,11,2017,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,11,2018,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,12,2017,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE VARAŽDIN SUPERMARKET,Srednji supermarket,12,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,1,2017,71656,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,1,2018,11465,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,1,2019,100318,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,2,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,2,2018,71656,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,2,2019,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,3,2017,85987,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,3,2018,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,3,2019,71656,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,4,2017,71656,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,4,2018,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,5,2017,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,5,2018,85987,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,6,2017,157643,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,6,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,7,2017,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,7,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,8,2017,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,8,2018,100318,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,9,2017,100318,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,9,2018,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,10,2017,71656,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,10,2018,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,11,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,11,2018,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,12,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE SLAVONSKI BROD,Srednji supermarket,12,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,1,2017,-1911,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,1,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,1,2019,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,2,2017,29936,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,2,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,2,2019,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,3,2017,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,3,2018,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,3,2019,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,4,2017,85987,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,4,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,5,2017,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,5,2018,57325,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,6,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,6,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,7,2017,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,7,2018,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,8,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,8,2018,71656,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,9,2017,23567,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,9,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,10,2017,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,10,2018,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,11,2017,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,11,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,12,2017,11465,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ŽUPANJA,Srednji supermarket,12,2018,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,1,2017,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,1,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,1,2019,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,2,2017,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,2,2018,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,2,2019,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,3,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,3,2018,-1242,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,3,2019,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,4,2017,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,4,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,5,2017,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,5,2018,71656,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,6,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,6,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,7,2017,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,7,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,8,2017,30573,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,8,2018,57325,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,9,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,9,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,10,2017,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,10,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,11,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,11,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,12,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE ÈEPIN,Srednji supermarket,12,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,1,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,1,2018,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,1,2019,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,2,2017,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,2,2018,57325,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,2,2019,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,3,2017,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,3,2018,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,3,2019,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,4,2017,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,4,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,5,2017,57325,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,5,2018,71656,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,6,2017,57325,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,6,2018,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,7,2017,71656,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,7,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,8,2017,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,8,2018,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,9,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,9,2018,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,10,2017,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,10,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,11,2017,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,11,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,12,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KUTINA,Srednji supermarket,12,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,1,2017,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,1,2018,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,1,2019,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,2,2017,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,2,2018,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,2,2019,-1592,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,3,2017,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,3,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,3,2019,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,4,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,4,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,5,2017,57325,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,5,2018,100318,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,6,2017,57325,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,6,2018,57325,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,7,2017,57325,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,7,2018,157643,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,8,2017,85987,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,8,2018,11465,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,9,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,9,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,10,2017,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,10,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,11,2017,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,11,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,12,2017,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,12,2018,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,1,2017,57325,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,1,2018,85987,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,1,2019,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,2,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,2,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,2,2019,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,3,2017,71656,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,3,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,3,2019,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,4,2017,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,4,2018,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,5,2017,71656,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,5,2018,71656,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,6,2017,100318,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,6,2018,57325,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,7,2017,128981,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,7,2018,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,8,2017,71656,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,8,2018,200637,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,9,2017,100318,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,9,2018,57325,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,10,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,10,2018,11465,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,11,2017,100318,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,11,2018,85987,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,12,2017,85987,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE PETRINJA,Mali supermarket,12,2018,85987,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,1,2017,-5414,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,1,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,1,2019,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,2,2017,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,2,2018,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,2,2019,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,3,2017,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,3,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,3,2019,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,4,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,4,2018,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,5,2017,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,5,2018,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,6,2017,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,6,2018,57325,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,7,2017,57325,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,7,2018,71656,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,8,2017,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,8,2018,85987,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,9,2017,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,9,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,10,2017,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,10,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,11,2017,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,11,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,12,2017,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE KRK,Mali supermarket,12,2018,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE TROGIR,Mali supermarket,1,2017,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE TROGIR,Mali supermarket,1,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE TROGIR,Mali supermarket,1,2019,42994,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE TROGIR,Mali supermarket,2,2017,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE TROGIR,Mali supermarket,2,2018,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE TROGIR,Mali supermarket,2,2019,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE TROGIR,Mali supermarket,3,2017,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE TROGIR,Mali supermarket,3,2018,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE TROGIR,Mali supermarket,3,2019,14331,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE TROGIR,Mali supermarket,4,2017,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE TROGIR,Mali supermarket,4,2018,28662,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE TROGIR,Mali supermarket,5,2017,0,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE TROGIR,Mali supermarket,5,2018,71656,0
Artikl_SM 40G,5977127,PLODINE DD,PLODINE TROGIR,Mali supermarket,6,2017,0,0
